"Column1","Gene_name","P_values","Adjusted_value","is_significant_p_value","Fold_Change","is_significant_Fold_Change","diffexpressed"
4439,"PARVA",1.590778e-07,4.93408872681704e-07,TRUE,-0.5746305,-1,"NO"
5003,"DNAH10",1.590778e-07,4.93408872681704e-07,TRUE,-2.09088,-1,"DOWN"
5930,"ZNF384",1.590778e-07,4.93408872681704e-07,TRUE,0.6257926,-1,"UP"
5966,"VWA5B1",1.590251e-07,4.93408872681704e-07,TRUE,-0.5704503,-1,"NO"
6423,"SMARCA4",1.590778e-07,4.93408872681704e-07,TRUE,0.600082,-1,"UP"
6834,"LIMK1",1.590778e-07,4.93408872681704e-07,TRUE,0.7181898,-1,"UP"
7285,"C15orf65",1.590778e-07,4.93408872681704e-07,TRUE,-0.7918984,-1,"DOWN"
7548,"PPAN",1.586524e-07,4.93408872681704e-07,TRUE,0.7452842,-1,"UP"
7607,"FANCM",1.590778e-07,4.93408872681704e-07,TRUE,0.7329545,-1,"UP"
7650,"ALG5",1.590778e-07,4.93408872681704e-07,TRUE,-0.5698957,-1,"NO"
8104,"SLC14A1",1.590778e-07,4.93408872681704e-07,TRUE,-0.6207164,-1,"DOWN"
8157,"HMOX1",1.590778e-07,4.93408872681704e-07,TRUE,-1.884546,-1,"DOWN"
8679,"TRIM37",1.590514e-07,4.93408872681704e-07,TRUE,0.5210292,-1,"NO"
8761,"PSMB10",1.590778e-07,4.93408872681704e-07,TRUE,-0.654181,-1,"DOWN"
8876,"SCHIP1",1.590778e-07,4.93408872681704e-07,TRUE,-0.1768459,-1,"NO"
9039,"FAM228B",1.590778e-07,4.93408872681704e-07,TRUE,-0.7767534,-1,"DOWN"
10150,"MAPK8IP2",1.590778e-07,4.93408872681704e-07,TRUE,1.97178,1,"UP"
10291,"LSS",1.590514e-07,4.93408872681704e-07,TRUE,-0.6311216,-1,"DOWN"
10365,"TLE3",1.590778e-07,4.93408872681704e-07,TRUE,0.6395006,-1,"UP"
10632,"ARHGAP24",1.590778e-07,4.93408872681704e-07,TRUE,-0.9647236,-1,"DOWN"
11236,"FAM166B",1.590778e-07,4.93408872681704e-07,TRUE,-2.504594,-1,"DOWN"
11393,"PAPOLG",1.586524e-07,4.93408872681704e-07,TRUE,0.5346284,-1,"NO"
12708,"ATP10B",1.590778e-07,4.93408872681704e-07,TRUE,2.832399,1,"UP"
12752,"DCTN5",1.590778e-07,4.93408872681704e-07,TRUE,0.4910769,-1,"NO"
16803,"TECR",1.590778e-07,4.93408872681704e-07,TRUE,0.5634048,-1,"NO"
11866,"WRNIP1",1.641239e-07,5.08969159011992e-07,TRUE,0.5497001,-1,"NO"
1117,"KCNQ5",1.676159e-07,5.16930061124955e-07,TRUE,2.853911,1,"UP"
1823,"NDST2",1.676159e-07,5.16930061124955e-07,TRUE,-0.4246631,-1,"NO"
2518,"FGF12",1.676159e-07,5.16930061124955e-07,TRUE,2.54807,1,"UP"
2908,"RGS11",1.676159e-07,5.16930061124955e-07,TRUE,-1.167203,-1,"DOWN"
3582,"SEMA5A",1.676159e-07,5.16930061124955e-07,TRUE,-1.596747,-1,"DOWN"
4939,"AUP1",1.674346e-07,5.16930061124955e-07,TRUE,0.4626039,-1,"NO"
5343,"KEAP1",1.675882e-07,5.16930061124955e-07,TRUE,0.7653621,-1,"UP"
5529,"CXorf40B",1.674346e-07,5.16930061124955e-07,TRUE,0.5867268,-1,"NO"
6087,"SRGAP2",1.676159e-07,5.16930061124955e-07,TRUE,-0.7045916,-1,"DOWN"
6337,"RFTN2",1.676159e-07,5.16930061124955e-07,TRUE,-1.129537,-1,"DOWN"
6656,"RBM14",1.676159e-07,5.16930061124955e-07,TRUE,0.3742689,-1,"NO"
6907,"IER2",1.676159e-07,5.16930061124955e-07,TRUE,-1.174272,-1,"DOWN"
7291,"PALM3",1.676159e-07,5.16930061124955e-07,TRUE,-1.80449,-1,"DOWN"
7612,"SLC2A4RG",1.676159e-07,5.16930061124955e-07,TRUE,0.6988861,-1,"UP"
7706,"DRAP1",1.676159e-07,5.16930061124955e-07,TRUE,0.4665015,-1,"NO"
7734,"MBOAT2",1.676159e-07,5.16930061124955e-07,TRUE,1.024131,-1,"UP"
8007,"ZFYVE27",1.676159e-07,5.16930061124955e-07,TRUE,-0.3875428,-1,"NO"
8855,"SERPINH1",1.676159e-07,5.16930061124955e-07,TRUE,0.9874841,-1,"UP"
8891,"APOLD1",1.676159e-07,5.16930061124955e-07,TRUE,-1.984504,-1,"DOWN"
9250,"FAM180B",1.674053e-07,5.16930061124955e-07,TRUE,-2.926225,-1,"DOWN"
9469,"ALDH6A1",1.676159e-07,5.16930061124955e-07,TRUE,-0.7401711,-1,"DOWN"
12073,"MARK2",1.676159e-07,5.16930061124955e-07,TRUE,0.5765538,-1,"NO"
12123,"PRRC2A",1.674346e-07,5.16930061124955e-07,TRUE,0.4987261,-1,"NO"
12333,"FAM160B1",1.676159e-07,5.16930061124955e-07,TRUE,-0.4535291,-1,"NO"
13344,"KCNJ5",1.676159e-07,5.16930061124955e-07,TRUE,-1.731291,-1,"DOWN"
14141,"FAM76A",1.674053e-07,5.16930061124955e-07,TRUE,-0.5592087,-1,"NO"
15023,"DACT3",1.676159e-07,5.16930061124955e-07,TRUE,-1.117198,-1,"DOWN"
15742,"CDH19",1.676159e-07,5.16930061124955e-07,TRUE,-1.938931,-1,"DOWN"
15917,"ATP2A1",1.676159e-07,5.16930061124955e-07,TRUE,1.647229,1,"UP"
16276,"WDR48",1.674053e-07,5.16930061124955e-07,TRUE,-0.5618748,-1,"NO"
17068,"FKBP1B",1.676159e-07,5.16930061124955e-07,TRUE,-1.026207,-1,"DOWN"
9131,"TRABD",1.734883e-07,5.34945414806905e-07,TRUE,0.6330884,-1,"UP"
156,"DGKD",1.765963e-07,5.42116848653437e-07,TRUE,-0.9534103,-1,"DOWN"
2345,"HNRNPD",1.765963e-07,5.42116848653437e-07,TRUE,0.5299267,-1,"NO"
4758,"MOCS3",1.765963e-07,5.42116848653437e-07,TRUE,0.8218257,-1,"UP"
4826,"DPM1",1.765963e-07,5.42116848653437e-07,TRUE,0.4802157,-1,"NO"
4911,"RNF128",1.765963e-07,5.42116848653437e-07,TRUE,-1.200233,-1,"DOWN"
5346,"MICAL1",1.765963e-07,5.42116848653437e-07,TRUE,-0.9768734,-1,"DOWN"
5913,"SCRG1",1.765963e-07,5.42116848653437e-07,TRUE,-2.047629,-1,"DOWN"
6957,"CEACAM3",1.765673e-07,5.42116848653437e-07,TRUE,-1.620511,-1,"DOWN"
7078,"ZNF507",1.765963e-07,5.42116848653437e-07,TRUE,0.6618488,-1,"UP"
7235,"RP11-986E7.7",1.765963e-07,5.42116848653437e-07,TRUE,-1.87765,-1,"DOWN"
7802,"TLN1",1.765963e-07,5.42116848653437e-07,TRUE,-0.8062408,-1,"DOWN"
8829,"ROPN1L",1.765963e-07,5.42116848653437e-07,TRUE,-2.649974,-1,"DOWN"
9289,"RALGPS2",1.765963e-07,5.42116848653437e-07,TRUE,1.268529,-1,"UP"
10447,"CLK1",1.765963e-07,5.42116848653437e-07,TRUE,-0.7815532,-1,"DOWN"
10571,"NACC1",1.765963e-07,5.42116848653437e-07,TRUE,0.7419325,-1,"UP"
10821,"NME9",1.765963e-07,5.42116848653437e-07,TRUE,-2.37879,-1,"DOWN"
13008,"IGFBP7",1.765963e-07,5.42116848653437e-07,TRUE,-1.137423,-1,"DOWN"
13183,"IQCK",1.765963e-07,5.42116848653437e-07,TRUE,-0.8379051,-1,"DOWN"
13338,"CD22",1.765963e-07,5.42116848653437e-07,TRUE,-1.957252,-1,"DOWN"
14115,"IDS",1.765963e-07,5.42116848653437e-07,TRUE,-0.5754133,-1,"NO"
14156,"NECAB3",1.765963e-07,5.42116848653437e-07,TRUE,-0.8118244,-1,"DOWN"
14424,"FIBP",1.765963e-07,5.42116848653437e-07,TRUE,0.3979585,-1,"NO"
15365,"SLC8A1",1.765963e-07,5.42116848653437e-07,TRUE,-1.236668,-1,"DOWN"
16039,"WNT3A",1.765963e-07,5.42116848653437e-07,TRUE,-1.56538,-1,"DOWN"
16506,"TTLL9",1.765963e-07,5.42116848653437e-07,TRUE,-1.931,-1,"DOWN"
3571,"LYRM5",1.76686e-07,5.4229612683791e-07,TRUE,-0.6479135,-1,"DOWN"
366,"POGLUT1",1.860106e-07,5.68391177217422e-07,TRUE,0.631783,-1,"UP"
478,"LNX2",1.86041e-07,5.68391177217422e-07,TRUE,-1.015783,-1,"DOWN"
1011,"HIST1H4J",1.86041e-07,5.68391177217422e-07,TRUE,1.366402,-1,"UP"
3633,"LOXL1",1.86041e-07,5.68391177217422e-07,TRUE,1.302883,-1,"UP"
4376,"BNC1",1.86041e-07,5.68391177217422e-07,TRUE,3.493725,1,"UP"
4386,"CASD1",1.860106e-07,5.68391177217422e-07,TRUE,-0.6457599,-1,"DOWN"
4492,"PHACTR3",1.86041e-07,5.68391177217422e-07,TRUE,-1.572941,-1,"DOWN"
5805,"KLHL3",1.86041e-07,5.68391177217422e-07,TRUE,-0.8422402,-1,"DOWN"
7895,"HMGCS2",1.86041e-07,5.68391177217422e-07,TRUE,-2.521662,-1,"DOWN"
8022,"LRRFIP2",1.86041e-07,5.68391177217422e-07,TRUE,-0.5170041,-1,"NO"
8603,"PROC",1.86041e-07,5.68391177217422e-07,TRUE,1.60005,1,"UP"
9379,"NAA20",1.86041e-07,5.68391177217422e-07,TRUE,0.8747465,-1,"UP"
9982,"CCDC152",1.86041e-07,5.68391177217422e-07,TRUE,-1.262399,-1,"DOWN"
10089,"TIMM10",1.86041e-07,5.68391177217422e-07,TRUE,0.66318,-1,"UP"
11278,"C1orf115",1.86041e-07,5.68391177217422e-07,TRUE,-1.115278,-1,"DOWN"
11966,"LYRM1",1.86041e-07,5.68391177217422e-07,TRUE,-0.6653643,-1,"DOWN"
13509,"RP11-3B7.1",1.860106e-07,5.68391177217422e-07,TRUE,-1.346278,-1,"DOWN"
13561,"HID1",1.86041e-07,5.68391177217422e-07,TRUE,-0.9833305,-1,"DOWN"
13808,"DDX54",1.86041e-07,5.68391177217422e-07,TRUE,0.5105695,-1,"NO"
13928,"FRZB",1.86041e-07,5.68391177217422e-07,TRUE,-1.426303,-1,"DOWN"
14012,"ME3",1.86041e-07,5.68391177217422e-07,TRUE,-1.067606,-1,"DOWN"
14078,"TSPAN6",1.86041e-07,5.68391177217422e-07,TRUE,1.029029,-1,"UP"
15513,"SHANK2",1.86041e-07,5.68391177217422e-07,TRUE,-1.214284,-1,"DOWN"
15576,"DOCK6",1.86041e-07,5.68391177217422e-07,TRUE,-0.826312,-1,"DOWN"
15623,"PROK2",1.86041e-07,5.68391177217422e-07,TRUE,-2.509389,-1,"DOWN"
15684,"DPP4",1.86041e-07,5.68391177217422e-07,TRUE,-1.447905,-1,"DOWN"
921,"HSD17B12",1.864308e-07,5.69280937751146e-07,TRUE,-0.5265679,-1,"NO"
11306,"ROCK2",1.864308e-07,5.69280937751146e-07,TRUE,-0.5808913,-1,"NO"
16376,"DKK3",1.864308e-07,5.69280937751146e-07,TRUE,-0.8309679,-1,"DOWN"
185,"RBPMS2",1.959732e-07,5.95689765473684e-07,TRUE,-1.028004,-1,"DOWN"
323,"KARS",1.959732e-07,5.95689765473684e-07,TRUE,0.4114399,-1,"NO"
476,"NIPAL4",1.959732e-07,5.95689765473684e-07,TRUE,4.314349,1,"UP"
1955,"CYTH4",1.959732e-07,5.95689765473684e-07,TRUE,-0.9572356,-1,"DOWN"
2434,"MARCKSL1",1.959732e-07,5.95689765473684e-07,TRUE,1.563807,1,"UP"
3082,"DHRS11",1.959732e-07,5.95689765473684e-07,TRUE,0.8331925,-1,"UP"
3436,"KCNN2",1.959412e-07,5.95689765473684e-07,TRUE,-1.578885,-1,"DOWN"
3465,"PURA",1.959732e-07,5.95689765473684e-07,TRUE,-0.4898911,-1,"NO"
3539,"S1PR2",1.959732e-07,5.95689765473684e-07,TRUE,-0.9971028,-1,"DOWN"
3864,"CDIP1",1.959732e-07,5.95689765473684e-07,TRUE,-0.7289632,-1,"DOWN"
4329,"DTHD1",1.959732e-07,5.95689765473684e-07,TRUE,-2.220541,-1,"DOWN"
4672,"ZNF660",1.959093e-07,5.95689765473684e-07,TRUE,-0.9760097,-1,"DOWN"
6433,"MYOZ2",1.959412e-07,5.95689765473684e-07,TRUE,-1.411501,-1,"DOWN"
6822,"ELF1",1.959732e-07,5.95689765473684e-07,TRUE,-0.5112577,-1,"NO"
7172,"KIAA1429",1.959732e-07,5.95689765473684e-07,TRUE,0.4431603,-1,"NO"
8149,"PRTG",1.959732e-07,5.95689765473684e-07,TRUE,-1.402238,-1,"DOWN"
8570,"CCBE1",1.959732e-07,5.95689765473684e-07,TRUE,-2.006661,-1,"DOWN"
8927,"CACNA1H",1.959732e-07,5.95689765473684e-07,TRUE,-1.090318,-1,"DOWN"
11093,"CBR3",1.959732e-07,5.95689765473684e-07,TRUE,2.040263,1,"UP"
11168,"SPAG6",1.959732e-07,5.95689765473684e-07,TRUE,-2.896161,-1,"DOWN"
11322,"TMEM185B",1.959732e-07,5.95689765473684e-07,TRUE,0.628146,-1,"UP"
12266,"EPM2A",1.959732e-07,5.95689765473684e-07,TRUE,-0.7295132,-1,"DOWN"
13529,"FAM228A",1.959732e-07,5.95689765473684e-07,TRUE,-1.1934,-1,"DOWN"
15848,"PARK2",1.959732e-07,5.95689765473684e-07,TRUE,-0.8986428,-1,"DOWN"
16614,"GATA5",1.959732e-07,5.95689765473684e-07,TRUE,-1.791889,-1,"DOWN"
16774,"DUSP11",1.959732e-07,5.95689765473684e-07,TRUE,0.6859594,-1,"UP"
1450,"FKSG48",1.9666e-07,5.97357051113059e-07,TRUE,3.249781,1,"UP"
3507,"ZNF423",1.966941e-07,5.97357051113059e-07,TRUE,-1.376244,-1,"DOWN"
3711,"MRPS10",1.966941e-07,5.97357051113059e-07,TRUE,0.6633965,-1,"UP"
8907,"SQLE",1.966941e-07,5.97357051113059e-07,TRUE,0.9302793,-1,"UP"
9450,"UACA",1.966941e-07,5.97357051113059e-07,TRUE,-0.7792785,-1,"DOWN"
6381,"SLC27A1",2.047858e-07,6.21713469563694e-07,TRUE,-0.7694701,-1,"DOWN"
17241,"RAB14",2.047858e-07,6.21713469563694e-07,TRUE,-0.4650008,-1,"NO"
411,"CAMP",2.06417e-07,6.23388694788217e-07,TRUE,-1.748476,-1,"DOWN"
611,"ZNF132",2.06417e-07,6.23388694788217e-07,TRUE,-0.8604339,-1,"DOWN"
1599,"AIM1L",2.06417e-07,6.23388694788217e-07,TRUE,2.172656,1,"UP"
2209,"NEK5",2.06417e-07,6.23388694788217e-07,TRUE,-2.35417,-1,"DOWN"
2309,"CCDC101",2.06417e-07,6.23388694788217e-07,TRUE,-0.523407,-1,"NO"
2316,"C14orf166",2.06417e-07,6.23388694788217e-07,TRUE,0.441306,-1,"NO"
3544,"RP11-321N4.5",2.06417e-07,6.23388694788217e-07,TRUE,0.7593898,-1,"UP"
3655,"ZNF467",2.06417e-07,6.23388694788217e-07,TRUE,-0.9031137,-1,"DOWN"
4280,"SLC19A2",2.06417e-07,6.23388694788217e-07,TRUE,-1.143208,-1,"DOWN"
4764,"TESC",2.06417e-07,6.23388694788217e-07,TRUE,-1.309944,-1,"DOWN"
5029,"BTBD19",2.06417e-07,6.23388694788217e-07,TRUE,-1.069528,-1,"DOWN"
5818,"PSAP",2.06417e-07,6.23388694788217e-07,TRUE,-0.698498,-1,"DOWN"
6106,"ICAM5",2.06417e-07,6.23388694788217e-07,TRUE,-1.355638,-1,"DOWN"
6441,"CCDC30",2.06417e-07,6.23388694788217e-07,TRUE,-1.15449,-1,"DOWN"
6701,"KRT80",2.06417e-07,6.23388694788217e-07,TRUE,2.034795,1,"UP"
6739,"ALOX15B",2.06417e-07,6.23388694788217e-07,TRUE,-2.037194,-1,"DOWN"
6748,"IGFBP2",2.06417e-07,6.23388694788217e-07,TRUE,2.679318,1,"UP"
6780,"FAM65B",2.06417e-07,6.23388694788217e-07,TRUE,-1.714553,-1,"DOWN"
7838,"EMILIN2",2.06417e-07,6.23388694788217e-07,TRUE,-0.7566994,-1,"DOWN"
8334,"RUSC2",2.06417e-07,6.23388694788217e-07,TRUE,-0.8517637,-1,"DOWN"
8493,"BCAM",2.06417e-07,6.23388694788217e-07,TRUE,-1.090125,-1,"DOWN"
9406,"POLR2G",2.06417e-07,6.23388694788217e-07,TRUE,0.4987869,-1,"NO"
9590,"GALNT16",2.06417e-07,6.23388694788217e-07,TRUE,-1.528663,-1,"DOWN"
10741,"SPATA4",2.06417e-07,6.23388694788217e-07,TRUE,-2.730188,-1,"DOWN"
12736,"ANXA8",2.06417e-07,6.23388694788217e-07,TRUE,2.36042,1,"UP"
14757,"POF1B",2.06417e-07,6.23388694788217e-07,TRUE,2.800139,1,"UP"
15678,"FAM92B",2.06417e-07,6.23388694788217e-07,TRUE,-2.789744,-1,"DOWN"
15805,"TMEM161A",2.06417e-07,6.23388694788217e-07,TRUE,0.6004229,-1,"UP"
16700,"ITIH4",2.06417e-07,6.23388694788217e-07,TRUE,-1.170361,-1,"DOWN"
17266,"GALNT3",2.06417e-07,6.23388694788217e-07,TRUE,0.8492115,-1,"UP"
